facility_record_id,facility_name,company_name,facility_object_type,metric_name,metric_period,metric_value,currency_or_unit,related_object_type,source_doc,source_sheet,source_date,adopted,notes
3006,Unisonic Technologies - Fushun Fab 1,Unisonic Technologies,晶圆制造工厂,current_full_capacity,current,40000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3006.
3006,Unisonic Technologies - Fushun Fab 1,Unisonic Technologies,晶圆制造工厂,capacity_200mm_equivalent,current,22500,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3006.
3006,Unisonic Technologies - Fushun Fab 1,Unisonic Technologies,晶圆制造工厂,project_equipment_cost,project,21.9,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 3006.
6530,Unisonic Technologies - Fushun Gaoxin Fab1,Unisonic Technologies,晶圆制造工厂,current_full_capacity,current,90000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6530.
6530,Unisonic Technologies - Fushun Gaoxin Fab1,Unisonic Technologies,晶圆制造工厂,capacity_200mm_equivalent,current,50625,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6530.
6530,Unisonic Technologies - Fushun Gaoxin Fab1,Unisonic Technologies,晶圆制造工厂,project_total_cost,project,73,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 6530.
6530,Unisonic Technologies - Fushun Gaoxin Fab1,Unisonic Technologies,晶圆制造工厂,project_construction_cost,project,25,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 6530.
6530,Unisonic Technologies - Fushun Gaoxin Fab1,Unisonic Technologies,晶圆制造工厂,project_equipment_cost,project,48,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 6530.
8,United Monolithic Semiconductors (UMS) - UMS,United Monolithic Semiconductors (UMS),晶圆制造工厂,current_full_capacity,current,4000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 8.
8,United Monolithic Semiconductors (UMS) - UMS,United Monolithic Semiconductors (UMS),晶圆制造工厂,capacity_200mm_equivalent,current,1000,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 8.
8,United Monolithic Semiconductors (UMS) - UMS,United Monolithic Semiconductors (UMS),晶圆制造工厂,cleanroom_area,current,15069,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 8.
5001,"United Nova Technology (UNT, was SMEC, was SMIC Shaoxing) - Fab 1 (UNT Phase 1)","United Nova Technology (UNT, was SMEC, was SMIC Shaoxing)",晶圆制造工厂,current_full_capacity,current,100000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 5001.
5001,"United Nova Technology (UNT, was SMEC, was SMIC Shaoxing) - Fab 1 (UNT Phase 1)","United Nova Technology (UNT, was SMEC, was SMIC Shaoxing)",晶圆制造工厂,capacity_200mm_equivalent,current,100000,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 5001.
5001,"United Nova Technology (UNT, was SMEC, was SMIC Shaoxing) - Fab 1 (UNT Phase 1)","United Nova Technology (UNT, was SMEC, was SMIC Shaoxing)",晶圆制造工厂,facility_size,current,1489587,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 5001.
5001,"United Nova Technology (UNT, was SMEC, was SMIC Shaoxing) - Fab 1 (UNT Phase 1)","United Nova Technology (UNT, was SMEC, was SMIC Shaoxing)",晶圆制造工厂,project_total_cost,project,160,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 5001.
5001,"United Nova Technology (UNT, was SMEC, was SMIC Shaoxing) - Fab 1 (UNT Phase 1)","United Nova Technology (UNT, was SMEC, was SMIC Shaoxing)",晶圆制造工厂,project_construction_cost,project,0,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 5001.
5001,"United Nova Technology (UNT, was SMEC, was SMIC Shaoxing) - Fab 1 (UNT Phase 1)","United Nova Technology (UNT, was SMEC, was SMIC Shaoxing)",晶圆制造工厂,project_equipment_cost,project,160,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 5001.
6505,"United Nova Technology (UNT, was SMEC, was SMIC Shaoxing) - Fab 2 300mm MP Line (UNT Phase 3)","United Nova Technology (UNT, was SMEC, was SMIC Shaoxing)",晶圆制造工厂,current_full_capacity,current,90000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6505.
6505,"United Nova Technology (UNT, was SMEC, was SMIC Shaoxing) - Fab 2 300mm MP Line (UNT Phase 3)","United Nova Technology (UNT, was SMEC, was SMIC Shaoxing)",晶圆制造工厂,capacity_200mm_equivalent,current,202500,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6505.
6505,"United Nova Technology (UNT, was SMEC, was SMIC Shaoxing) - Fab 2 300mm MP Line (UNT Phase 3)","United Nova Technology (UNT, was SMEC, was SMIC Shaoxing)",晶圆制造工厂,project_equipment_cost,project,259,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 6505.
6472,"United Nova Technology (UNT, was SMEC, was SMIC Shaoxing) - Fab 2 300mm Pilot Line (UNT Phase 2)","United Nova Technology (UNT, was SMEC, was SMIC Shaoxing)",晶圆制造工厂,current_full_capacity,current,10000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6472.
6472,"United Nova Technology (UNT, was SMEC, was SMIC Shaoxing) - Fab 2 300mm Pilot Line (UNT Phase 2)","United Nova Technology (UNT, was SMEC, was SMIC Shaoxing)",晶圆制造工厂,capacity_200mm_equivalent,current,22500,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6472.
6472,"United Nova Technology (UNT, was SMEC, was SMIC Shaoxing) - Fab 2 300mm Pilot Line (UNT Phase 2)","United Nova Technology (UNT, was SMEC, was SMIC Shaoxing)",晶圆制造工厂,project_equipment_cost,project,72,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 6472.
6423,"United Nova Technology (UNT, was SMEC, was SMIC Shaoxing) - Fab 2 200mm Line (UNT Phase 2)","United Nova Technology (UNT, was SMEC, was SMIC Shaoxing)",晶圆制造工厂,current_full_capacity,current,70000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6423.
6423,"United Nova Technology (UNT, was SMEC, was SMIC Shaoxing) - Fab 2 200mm Line (UNT Phase 2)","United Nova Technology (UNT, was SMEC, was SMIC Shaoxing)",晶圆制造工厂,capacity_200mm_equivalent,current,70000,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6423.
6423,"United Nova Technology (UNT, was SMEC, was SMIC Shaoxing) - Fab 2 200mm Line (UNT Phase 2)","United Nova Technology (UNT, was SMEC, was SMIC Shaoxing)",晶圆制造工厂,project_equipment_cost,project,126,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 6423.
6177,"United Nova Technology (UNT, was SMEC, was SMIC Shaoxing) - Fab 2 150mm Compound Line","United Nova Technology (UNT, was SMEC, was SMIC Shaoxing)",晶圆制造工厂,current_full_capacity,current,20000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6177.
6177,"United Nova Technology (UNT, was SMEC, was SMIC Shaoxing) - Fab 2 150mm Compound Line","United Nova Technology (UNT, was SMEC, was SMIC Shaoxing)",晶圆制造工厂,capacity_200mm_equivalent,current,11250,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6177.
6177,"United Nova Technology (UNT, was SMEC, was SMIC Shaoxing) - Fab 2 150mm Compound Line","United Nova Technology (UNT, was SMEC, was SMIC Shaoxing)",晶圆制造工厂,project_equipment_cost,project,18,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Project Spending,2026-06-25,yes,SEMI WFF Project Spending record 6177.
1159,Universal Semiconductor Inc (USI) - N/A,Universal Semiconductor Inc (USI),晶圆制造工厂,current_full_capacity,current,10000,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 1159.
1159,Universal Semiconductor Inc (USI) - N/A,Universal Semiconductor Inc (USI),晶圆制造工厂,capacity_200mm_equivalent,current,2500,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 1159.
1159,Universal Semiconductor Inc (USI) - N/A,Universal Semiconductor Inc (USI),晶圆制造工厂,cleanroom_area,current,30000,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 1159.
4960,University - Alberta - nanoFAB,University - Alberta,研发中试工厂,current_full_capacity,current,500,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 4960.
4960,University - Alberta - nanoFAB,University - Alberta,研发中试工厂,capacity_200mm_equivalent,current,281.25,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 4960.
4960,University - Alberta - nanoFAB,University - Alberta,研发中试工厂,cleanroom_area,current,4800,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 4960.
4960,University - Alberta - nanoFAB,University - Alberta,研发中试工厂,project_total_cost,project,30,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 4960.
4960,University - Alberta - nanoFAB,University - Alberta,研发中试工厂,project_construction_cost,project,20,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 4960.
35,University - Arizona State University - CSSR,University - Arizona State University,研发中试工厂,current_full_capacity,current,100,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 35.
35,University - Arizona State University - CSSR,University - Arizona State University,研发中试工厂,capacity_200mm_equivalent,current,25,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 35.
35,University - Arizona State University - CSSR,University - Arizona State University,研发中试工厂,cleanroom_area,current,4000,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 35.
3577,University - Bilkent (Ankara) - UNAM cleanroom facility (UCF),University - Bilkent (Ankara),研发中试工厂,current_full_capacity,current,150,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3577.
3577,University - Bilkent (Ankara) - UNAM cleanroom facility (UCF),University - Bilkent (Ankara),研发中试工厂,capacity_200mm_equivalent,current,37.5,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3577.
3577,University - Bilkent (Ankara) - UNAM cleanroom facility (UCF),University - Bilkent (Ankara),研发中试工厂,cleanroom_area,current,4306,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3577.
3577,University - Bilkent (Ankara) - UNAM cleanroom facility (UCF),University - Bilkent (Ankara),研发中试工厂,project_total_cost,project,40,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3577.
3577,University - Bilkent (Ankara) - UNAM cleanroom facility (UCF),University - Bilkent (Ankara),研发中试工厂,project_construction_cost,project,25,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3577.
3072,"University - Cardiff University, School of Physics and Astronomy - Optoelectronics Cleanroom","University - Cardiff University, School of Physics and Astronomy",研发中试工厂,current_full_capacity,current,50,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3072.
3072,"University - Cardiff University, School of Physics and Astronomy - Optoelectronics Cleanroom","University - Cardiff University, School of Physics and Astronomy",研发中试工厂,capacity_200mm_equivalent,current,7.03125,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3072.
3072,"University - Cardiff University, School of Physics and Astronomy - Optoelectronics Cleanroom","University - Cardiff University, School of Physics and Astronomy",研发中试工厂,project_total_cost,project,8,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3072.
3072,"University - Cardiff University, School of Physics and Astronomy - Optoelectronics Cleanroom","University - Cardiff University, School of Physics and Astronomy",研发中试工厂,project_construction_cost,project,2,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3072.
3049,"University - Carnegie Mellon University - MEMS Lab not cleanroom, lab of ECE dept",University - Carnegie Mellon University,研发中试工厂,current_full_capacity,current,50,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3049.
3049,"University - Carnegie Mellon University - MEMS Lab not cleanroom, lab of ECE dept",University - Carnegie Mellon University,研发中试工厂,capacity_200mm_equivalent,current,12.5,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3049.
3045,University - Carnegie Mellon University - Nanofabrication Facility,University - Carnegie Mellon University,研发中试工厂,current_full_capacity,current,100,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3045.
3045,University - Carnegie Mellon University - Nanofabrication Facility,University - Carnegie Mellon University,研发中试工厂,capacity_200mm_equivalent,current,56.25,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3045.
3045,University - Carnegie Mellon University - Nanofabrication Facility,University - Carnegie Mellon University,研发中试工厂,cleanroom_area,current,3800,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 3045.
1728,University - Chalmers University of Technology - MC2,University - Chalmers University of Technology,研发中试工厂,current_full_capacity,current,500,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 1728.
1728,University - Chalmers University of Technology - MC2,University - Chalmers University of Technology,研发中试工厂,capacity_200mm_equivalent,current,281.25,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 1728.
1728,University - Chalmers University of Technology - MC2,University - Chalmers University of Technology,研发中试工厂,cleanroom_area,current,16146,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 1728.
1728,University - Chalmers University of Technology - MC2,University - Chalmers University of Technology,研发中试工厂,project_total_cost,project,70,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 1728.
1728,University - Chalmers University of Technology - MC2,University - Chalmers University of Technology,研发中试工厂,project_construction_cost,project,15,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 1728.
6378,University - Cornell University - CNF at Duffield Hall,University - Cornell University,研发中试工厂,current_full_capacity,current,250,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6378.
6378,University - Cornell University - CNF at Duffield Hall,University - Cornell University,研发中试工厂,capacity_200mm_equivalent,current,140.625,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6378.
6378,University - Cornell University - CNF at Duffield Hall,University - Cornell University,研发中试工厂,cleanroom_area,current,17000,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6378.
6378,University - Cornell University - CNF at Duffield Hall,University - Cornell University,研发中试工厂,project_total_cost,project,280,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6378.
6378,University - Cornell University - CNF at Duffield Hall,University - Cornell University,研发中试工厂,project_construction_cost,project,120,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 6378.
422,University - Inter Semiconductor Research Center (ISRC) - ISRC,University - Inter Semiconductor Research Center (ISRC),研发中试工厂,current_full_capacity,current,100,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 422.
422,University - Inter Semiconductor Research Center (ISRC) - ISRC,University - Inter Semiconductor Research Center (ISRC),研发中试工厂,capacity_200mm_equivalent,current,25,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 422.
481,University - Louisiana State University - N/A,University - Louisiana State University,研发中试工厂,current_full_capacity,current,100,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 481.
481,University - Louisiana State University - N/A,University - Louisiana State University,研发中试工厂,capacity_200mm_equivalent,current,14.0625,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 481.
481,University - Louisiana State University - N/A,University - Louisiana State University,研发中试工厂,facility_size,current,40000,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 481.
481,University - Louisiana State University - N/A,University - Louisiana State University,研发中试工厂,project_total_cost,project,25,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 481.
532,University - Meiji University - Nano Technology Lab,University - Meiji University,研发中试工厂,current_full_capacity,current,100,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 532.
532,University - Meiji University - Nano Technology Lab,University - Meiji University,研发中试工厂,capacity_200mm_equivalent,current,25,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 532.
532,University - Meiji University - Nano Technology Lab,University - Meiji University,研发中试工厂,project_total_cost,project,30,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 532.
532,University - Meiji University - Nano Technology Lab,University - Meiji University,研发中试工厂,project_construction_cost,project,17,USD million,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 532.
2348,University - MIT (Massachusetts Institute of Technology) - MTL-Integrated Circuits Laboratory (ICL),University - MIT (Massachusetts Institute of Technology),研发中试工厂,current_full_capacity,current,200,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 2348.
2348,University - MIT (Massachusetts Institute of Technology) - MTL-Integrated Circuits Laboratory (ICL),University - MIT (Massachusetts Institute of Technology),研发中试工厂,capacity_200mm_equivalent,current,112.5,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 2348.
2348,University - MIT (Massachusetts Institute of Technology) - MTL-Integrated Circuits Laboratory (ICL),University - MIT (Massachusetts Institute of Technology),研发中试工厂,cleanroom_area,current,2800,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 2348.
2348,University - MIT (Massachusetts Institute of Technology) - MTL-Integrated Circuits Laboratory (ICL),University - MIT (Massachusetts Institute of Technology),研发中试工厂,facility_size,current,6800,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 2348.
2349,University - MIT (Massachusetts Institute of Technology) - MTL-Technology Research Laboratory (TRL),University - MIT (Massachusetts Institute of Technology),研发中试工厂,current_full_capacity,current,200,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 2349.
2349,University - MIT (Massachusetts Institute of Technology) - MTL-Technology Research Laboratory (TRL),University - MIT (Massachusetts Institute of Technology),研发中试工厂,capacity_200mm_equivalent,current,112.5,200mm equivalent wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 2349.
2349,University - MIT (Massachusetts Institute of Technology) - MTL-Technology Research Laboratory (TRL),University - MIT (Massachusetts Institute of Technology),研发中试工厂,cleanroom_area,current,2200,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 2349.
2349,University - MIT (Massachusetts Institute of Technology) - MTL-Technology Research Laboratory (TRL),University - MIT (Massachusetts Institute of Technology),研发中试工厂,facility_size,current,3600,sq ft,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 2349.
2350,University - MIT (Massachusetts Institute of Technology) - MTL-Exploratory Materials Lab (EML),University - MIT (Massachusetts Institute of Technology),研发中试工厂,current_full_capacity,current,100,wafers/month,工厂,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,2026-06-25,yes,SEMI WFF Company Detail record 2350.
