nameCn,nameEn,objectTypeName,description,property.record_id,property.facility_type,property.status,property.city,property.state_province,property.country,property.country_region,property.region,property.address,property.website,property.product_type,property.product_type_2,property.products,property.technology_and_materials,property.current_geometry,property.current_wafer_size,property.current_full_capacity,property.capacity_200mm_equivalent,property.cleanroom_sq_ft,property.cleanroom_class,property.facility_size,property.start_year,property.construction_year,property.first_silicon_year,property.production_year,property.data_source,property.source_sheet,source_url
Rohm - VLSI Research Center,,研发中试工厂,"Rohm 的 VLSI Research Center，位于 Kyoto, Kyoto, 日本。",1670,研发，中试线,in production,Kyoto,Kyoto,日本,日本,日本,"21, Saiin, Mizosaki, Ukyo",http://www.rohm.com,Logic/Other,Logic&Micro,"Logic, Memory, MEMS","CMOS, MEMS",0.13,8,20000,20000,,1,84496,1998,1997,1998,1998,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.rohm.com
RTX (former Raytheon Company) - N/A,,研发中试工厂,"RTX (former Raytheon Company) 的 N/A，位于 Northborough, Massachusetts, 美国。",826,Pilot,in production,Northborough,Massachusetts,美国,美洲,NA,55 Bearfoot Rd,https://www.rtx.com,Pilot,Other,"MMIC Power MESFET, GaAs",GaAs,0.5,3,250,35.15625,5000,1000,,1985,1983,1985,1985,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,https://www.rtx.com
RTX (former Raytheon Company) - Si R&D,,研发中试工厂,"RTX (former Raytheon Company) 的 Si R&D，位于 Lexington, Massachusetts, 美国。",821,研发,in production,Lexington,Massachusetts,美国,美洲,NA,141 Spring St,https://www.rtx.com,研发,Other,Log ASIC Dis,CMOS Bipolar,0.5,4,400,100,1500,1000,,1983,1981,1983,1983,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,https://www.rtx.com
RTX (former Raytheon Company) - N/A,,研发中试工厂,"RTX (former Raytheon Company) 的 N/A，位于 Waltham, Massachusetts, 美国。",825,Pilot,in production,Waltham,Massachusetts,美国,美洲,NA,20 Seyon Street,https://www.rtx.com,Analog/Other,Analog,MMIC,GaAs,0.5,3,400,56.25,11000,,,1988,1986,1988,1988,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,https://www.rtx.com
Samsung - San Jose,,研发中试工厂,"Samsung 的 San Jose，位于 San Jose, California, 美国。",3599,研发,In production,San Jose,California,美国,美洲,NA,3655 North First Street,www.samsung.com,研发,Other,"R&D for Memory, System LSI and LED",,0.01,12,50,112.5,,,650000,2016,2013,2016,2016,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
Samsung - Xian R&D Center,,研发中试工厂,"Samsung 的 Xian R&D Center，位于 Xian, Shaanxi, 中国。",3697,研发,In production,Xian,Shaanxi,中国,中国,亚太,"No. 156 Tiangu 8th Road, High‑tech Zone",www.samsung.com,研发,Other,"studies on various fields such as semiconductors, smartphones, and TV",,0.028,12,500,1125,,,,2014,2012,2014,2014,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
Samsung - R Square,,研发中试工厂,"Samsung 的 R Square，位于 Hwaseong, Gyeonggi, 韩国。",2100,研发,In production,Hwaseong,Gyeonggi,韩国,韩国,亚太,"San #16 Banwol-Ri, Taean-Eup",www.samsung.com,Memory/Other,Memory,"DRAM (SDRAM, DDR), Flash, SRAM, FRAM, MRAM, PRAM, RDRAM","CMOS, Cu, low-K, SOI",0.012,12,500,1125,,10,,2005,,2005,2005,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
Samsung - NRD Line,,研发中试工厂,"Samsung 的 NRD Line，位于 Hwaseong, Gyeonggi, 韩国。",2185,研发,In production,Hwaseong,Gyeonggi,韩国,韩国,亚太,"1, Samsungjeonja-ro",www.samsung.com,研发,Other,"nano and process technology, memory and system LSI semiconductors; Flash memory, and CMOS image sensors","PRAM, FRAM, DRAM, Flash; CMOS",0.01,12,1500,3375,,,35000,2007,2005,2007,2007,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
Samsung - Taylor R&D Facility,,研发中试工厂,"Samsung 的 Taylor R&D Facility，位于 Taylor, Texas, 美国。",6582,研发,Announced,Taylor,Texas,美国,美洲,NA,1530 FM 973,www.samsung.com,代工/IDM/逻辑与微器件,Logic&Micro,R&D leading edge.,"CMOS, Cu, SOI, strained Si, low-k, high-k/metal gate, FDSOI",0.0014,12,2000,4500,,,,2028,2026,2028,2028,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
Samsung - Line 5 (SiC and GaN Line),,研发中试工厂,"Samsung 的 Line 5 (SiC and GaN Line)，位于 Giheung, Gyeonggi, 韩国。",6452,"R&D, Pilot/Split",In production,Giheung,Gyeonggi,韩国,韩国,亚太,"San #24 Nongseo-Ri, Giheung-Eup, Youngin-City",www.samsung.com,Discrete/Power,Discrete,"Power semiconductor device suing SiC, GaN","SiC, GaN",0.25,8,10000,10000,,,,2023,2022,2022,2023,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
Sandia National Labs - SiFab (former MDL),,研发中试工厂,"Sandia National Labs 的 SiFab (former MDL)，位于 Albuquerque, New Mexico, 美国。",865,研发，中试线,in production,Albuquerque,New Mexico,美国,美洲,NA,1515 Ubank Blvd SE,http://www.sandia.gov,MEMS/R&D,MEMS,"R&D prototypes and low volume production of CMOS and MEMS technologies; radiation-hardened CMOS, SOI, and  Silicon Photonics, RF devices","CMOS, MEMS, RF, SOI, CMOS",0.35,8,800,800,11900,1,34500,1988,2017,2019,2019,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.sandia.gov
Sandia National Labs - MicroFab,,研发中试工厂,"Sandia National Labs 的 MicroFab，位于 Albuquerque, New Mexico, 美国。",2020,研发，中试线,In production,Albuquerque,New Mexico,美国,美洲,NA,1515 Ubank Blvd SE,http://www.sandia.gov,MEMS/R&D,MEMS,"MEMS, photonics and RF devices; III-V compound semiconductor material processing, silicon wafer post-processing (micro-machine release, photovoltaic devices, hetro-integration, 3d device stacking) and advanced packaging","III-V:  GaAs, InP, CMOS, MEMS, Photonics, RF",0.25,8,500,500,14900,10,30400,2006,,2019,2019,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.sandia.gov
"Sanken Electric Co., Ltd. - Semiconductor Technology Center",,研发中试工厂,"Sanken Electric Co., Ltd. 的 Semiconductor Technology Center，位于 Niiza, Saitama, 日本。",869,研发，中试线,in production,Niiza,Saitama,日本,日本,日本,1-13-19 Nakano,http://www.sanken-ele.co.jp/en/index.php,Discrete/Power,Discrete,"Power Trans Power MOSFET Linear, GaAs","Bipolar MOS, GaAs",0.5,6,5000,2812.5,15000,,,1986,1984,1986,1986,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.sanken-ele.co.jp/en/index.php
Scottish Microelectronics Centre - Scottish Microelectronics Centre,,研发中试工厂,"Scottish Microelectronics Centre 的 Scottish Microelectronics Centre，位于 Edinburgh, City of Edinburgh, Scotland。",2358,研发,In production,Edinburgh,City of Edinburgh,Scotland,Europe & Mideast,欧洲,"The Kings Buildings, West Mains Road",http://www.scotmicrocentre.co.uk,代工/研发,Other,"microfabrication and MEMS, post processing on commodity CMOS wafers","CMOS, MEMS",0.45,8,100,100,3229,10,,2000,1999,2000,2000,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.scotmicrocentre.co.uk
Seagate - Bloomington R&D,,研发中试工厂,"Seagate 的 Bloomington R&D，位于 Bloomington, Minnesota, 美国。",3639,研发,In production,Bloomington,Minnesota,美国,美洲,NA,7801 Computer Ave,www.seagate.com,MEMS/R&D,MEMS,"R&D, read/write heads MEMS","AlTiC wafers, MEMS",0.06,8,750,750,,,17000,2010,2008,2010,2010,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
Semiconductor Technology Innovation Center (STIC) - 300mm R&D Fab,,研发中试工厂,"Semiconductor Technology Innovation Center (STIC) 的 300mm R&D Fab，位于 Beijing, Beijing, 中国。",6421,研发，中试线,In production,Beijing,Beijing,中国,中国,亚太,No. 18 Wenchang Avenue,n/a,Equipment,Other,equipment development for 28nm~65nm technology,CIS,0.028,12,3000,6750,,,,2022,2021,2022,2022,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
Shanghai Advanced Micro Semiconductors - Fab 1,,研发中试工厂,"Shanghai Advanced Micro Semiconductors 的 Fab 1，位于 Shanghai, Shanghai, 中国。",6539,研发，中试线,In production,Shanghai,Shanghai,中国,中国,亚太,"2020 Feidu Road, Pudong, Shanghai, China",https://www.advanced-microsemi.com/en/,代工/研发,Other,GaN HEMT,"InP, GaN, GaAs",0.15,6,5000,2812.5,8000,,60000,2022,2020,2021,2022,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,https://www.advanced-microsemi.com/en/
Shanghai IC R&D Center (ICRD) - ICRD (ICRD Phase 1),,研发中试工厂,"Shanghai IC R&D Center (ICRD) 的 ICRD (ICRD Phase 1)，位于 Shanghai, Shanghai, 中国。",6489,研发,In production,Shanghai,Shanghai,中国,中国,亚太,No. 497 Gaosi Road,https://www.icrd.com.cn/,研发,Other,,,0.007,12,3000,6750,,,,2004,2002,2003,2003,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,https://www.icrd.com.cn/
Shanghai IC R&D Center (ICRD) - Shanghai IC Equipment & Material Innovation center (ICRD Phase 2),,研发中试工厂,"Shanghai IC R&D Center (ICRD) 的 Shanghai IC Equipment & Material Innovation center (ICRD Phase 2)，位于 Shanghai, Shanghai, 中国。",6499,研发，中试线,In production,Shanghai,Shanghai,中国,中国,亚太,"No. 497, Loulu Road, Jiading District",https://www.icrd.com.cn/,研发,Other,,,0.007,12,20000,45000,,,,2023,2021,2023,2023,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,https://www.icrd.com.cn/
Shanghai Industrial Technology Institute (SITRI) - 1st floor Silicon Photonics,,研发中试工厂,"Shanghai Industrial Technology Institute (SITRI) 的 1st floor Silicon Photonics，位于 Shanghai, Shanghai, 中国。",4956,研发，中试线,In production,Shanghai,Shanghai,中国,中国,亚太,"No. 235 Chengbei Rd, BLD 3",http://www.sitrigroup.com/,Opto/Image Sensors,Opto,"silicon photonics, pilot production for customers",,0.065,8,1000,1000,53820,,,2018,,2018,2018,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.sitrigroup.com/
Shanghai Institute of Microsystem and Information Technology (SIMIT) - SIMIT Lab for Transducer Development,,研发中试工厂,"Shanghai Institute of Microsystem and Information Technology (SIMIT) 的 SIMIT Lab for Transducer Development，位于 Shanghai, Shanghai, 中国。",3792,研发，中试线,In production,Shanghai,Shanghai,中国,中国,亚太,865 Changning Road,http://english.sim.cas.cn/,MEMS,MEMS,State Key Lab for Transducer Development and MEMS lab,MEMS,1,4,1000,250,17200,,,1989,1987,1989,1989,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://english.sim.cas.cn/
Sharp - Tenri Development Center,,研发中试工厂,"Sharp 的 Tenri Development Center，位于 Tenri, Nara, 日本。",951,研发，中试线,In production,Tenri,Nara,日本,日本,日本,2613-1 Ichinomoto,http://www.sharp-world.com/,Logic/Other,Logic&Micro,"R&D for compound semiconductor, sensors and CIS image",BICMOS Bipolar,0.35,5,750,292.96875,,,,1970,1968,1970,1970,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.sharp-world.com/
Shenzhen Sitan Technology - Shenzhen Pilot line,,研发中试工厂,"Shenzhen Sitan Technology 的 Shenzhen Pilot line，位于 Shenzhen, Guangdong, 中国。",6591,研发，中试线,In production,Shenzhen,Guangdong,中国,中国,亚太,"13th Floor, Building 1, Kohodo Tower, No. 1 Gongyeyuan Road, Longhua District",https://www.szsitan.com/st,光电器件/LED,Opto,,,0.5,6,500,281.25,,,,2019,2019,2019,2019,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,https://www.szsitan.com/st
"Shindengen Electric Manufacturing Co., Ltd. - Hanno #1 & 2",,研发中试工厂,"Shindengen Electric Manufacturing Co., Ltd. 的 Hanno #1 & 2，位于 Hanno, Saitama, 日本。",954,研发,in production,Hanno,Saitama,日本,日本,日本,"10-13, Minami-Cho",http://www.shindengen.co.jp,Discrete/Power,Discrete,R&D: Power MOSFET Linear Log,MOS Bipolar,3,4,500,125,20023,100,,1949,1948,1949,1949,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.shindengen.co.jp
Sony - ULSI (Atsugi Technology Center),,研发中试工厂,"Sony 的 ULSI (Atsugi Technology Center)，位于 Atsugi, Kanagawa, 日本。",996,研发,in production,Atsugi,Kanagawa,日本,日本,日本,4-14-1 Asahi,http://www.sony.co.jp/semicon/,研发,Other,R&D,CMOS,0.2,6,250,140.625,,,,1993,1991,1993,1993,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.sony.co.jp/semicon/
Spectro Labs - N/A,,研发中试工厂,"Spectro Labs 的 N/A，位于 Sylmar, California, 美国。",1020,研发,in production,Sylmar,California,美国,美洲,NA,12500 Gladstone,http://www.spectrolab.com,研发,Other,Solar Cells,GaAs,0.5,3,1000,140.625,3000,100,,1986,1984,1986,1986,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.spectrolab.com
SRI International - SRI - Princeton,,研发中试工厂,"SRI International 的 SRI - Princeton，位于 Princeton, New Jersey, 美国。",126,研发，中试线,in production,Princeton,New Jersey,美国,美洲,NA,201 Washington Road,http://www.sri.com/,光电器件/激光器及其他,Opto,"Laser Diodes, III-V Optoelectronic Foundry, Wafer foundry (CCD and CMOS imagers, MEMS sensors, and MOSFET power device)","CMOS; BICMOS; SOS; SOI, Bipolar, III-V",0.9,6,800,450,5000,100,,1983,1981,1983,1983,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.sri.com/
SUNY Polytechnic Institute - NanoFab Reflection (NRF) (NSTC - National Semiconductor Technology Center),,研发中试工厂,"SUNY Polytechnic Institute 的 NanoFab Reflection (NRF) (NSTC - National Semiconductor Technology Center)，位于 Albany, New York, 美国。",6377,研发，中试线,Constructing,Albany,New York,美国,美洲,NA,255 Fuller Road,https://sunypoly.edu/research/albany-nanotech-complex.html,研发,Other,"R&D, Pilot using EUV",,0.002,12,700,1575,50000,5,310000,2026,2024,2026,2026,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,https://sunypoly.edu/research/albany-nanotech-complex.html
SUNY Polytechnic Institute - NanoFab North (NFN),,研发中试工厂,"SUNY Polytechnic Institute 的 NanoFab North (NFN)，位于 Albany, New York, 美国。",1781,研发,In production,Albany,New York,美国,美洲,NA,255 Fuller Road,https://sunypoly.edu/research/albany-nanotech-complex.html,研发,Other,Equipment Development,"CMOS, Cu, low-K, strained Si",0.014,12,400,900,35000,1,228000,2006,2002,2006,2006,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,https://sunypoly.edu/research/albany-nanotech-complex.html
SUNY Polytechnic Institute - NanoFab 200 (CESTM),,研发中试工厂,"SUNY Polytechnic Institute 的 NanoFab 200 (CESTM)，位于 Albany, New York, 美国。",1813,研发,in production,Albany,New York,美国,美洲,NA,255 Fuller Road,https://sunypoly.edu/research/albany-nanotech-complex.html,研发,Other,"Equipment R&D , MEMS( Low-K, Cu, Al, GaN, III-Nitride)","CMOS, MEMS, III-V: Cu, Al, GaN, III-Nitride, strained-SI, (Silicon)",0.065,8,100,100,4000,,70000,1997,1995,1997,1997,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,https://sunypoly.edu/research/albany-nanotech-complex.html
SUNY Polytechnic Institute - NanoFab South Annex (NFS-Annex),,研发中试工厂,"SUNY Polytechnic Institute 的 NanoFab South Annex (NFS-Annex)，位于 Albany, New York, 美国。",2233,研发,In production,Albany,New York,美国,美洲,NA,255 Fuller Rd.,https://sunypoly.edu/research/albany-nanotech-complex.html,研发,Other,supports tool pilot,"CMOS, Cu, low-K, strained Si",0.014,12,100,225,12000,,17000,2005,2003,2004,2005,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,https://sunypoly.edu/research/albany-nanotech-complex.html
SUNY Polytechnic Institute - NanoFab South (NFS),,研发中试工厂,"SUNY Polytechnic Institute 的 NanoFab South (NFS)，位于 Albany, New York, 美国。",1943,研发,In production,Albany,New York,美国,美洲,NA,255 Fuller Road,https://sunypoly.edu/research/albany-nanotech-complex.html,研发,Other,"Nanotechnology: Contract work, rent space, bring in your own equipment","CMOS, Cu, low-K, strained-Si, Nanotechnology",0.014,12,250,562.5,32000,,150000,2004,2002,2004,2004,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,https://sunypoly.edu/research/albany-nanotech-complex.html
SUNY Polytechnic Institute - NanoFab Xtension (NFX),,研发中试工厂,"SUNY Polytechnic Institute 的 NanoFab Xtension (NFX)，位于 Albany, New York, 美国。",3359,研发，中试线,In production,Albany,New York,美国,美洲,NA,255 Fuller Road,https://sunypoly.edu/research/albany-nanotech-complex.html,研发,Other,"R&D, Pilot",,0.005,12,600,1350,50000,1,500000,2015,,2018,2018,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,https://sunypoly.edu/research/albany-nanotech-complex.html
SUNY Polytechnic Institute - NanoFab North (NFN) - SiC Line,,研发中试工厂,"SUNY Polytechnic Institute 的 NanoFab North (NFN) - SiC Line，位于 Albany, New York, 美国。",3882,研发,In production,Albany,New York,美国,美洲,NA,255 Fuller Road,https://sunypoly.edu/research/albany-nanotech-complex.html,Discrete/Power,Discrete,"power chips: develop and produce low cost, high performance 6-inch silicon carbide (SiC) wafers",SiC,0.25,6,3000,1687.5,10000,100,,2017,2015,2016,2017,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,https://sunypoly.edu/research/albany-nanotech-complex.html
SUNY Polytechnic Institute - NanoFab East (NFE),,研发中试工厂,"SUNY Polytechnic Institute 的 NanoFab East (NFE)，位于 Albany, New York, 美国。",3358,研发,In production,Albany,New York,美国,美洲,NA,255 Fuller Rd.,https://sunypoly.edu/research/albany-nanotech-complex.html,研发,Other,Office and Lab Space.,,,,,,,,250000,2009,2007,2009,2009,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,https://sunypoly.edu/research/albany-nanotech-complex.html
SUNY Polytechnic Institute - NanoFab Central (NFC),,研发中试工厂,"SUNY Polytechnic Institute 的 NanoFab Central (NFC)，位于 Albany, New York, 美国。",2231,研发,In production,Albany,New York,美国,美洲,NA,255 Fuller Road,https://sunypoly.edu/research/albany-nanotech-complex.html,R&D-Pilot,Other,R&D development of 300mm activities,"CMOS, Cu, low-K, strained Si",0.005,12,150,337.5,15000,100,100000,2010,,2013,,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,https://sunypoly.edu/research/albany-nanotech-complex.html
Suzhou Etern-Laser - Suzhou,,研发中试工厂,"Suzhou Etern-Laser 的 Suzhou，位于 Suzhou, Jiangsu, 中国。",6532,研发，中试线,In production,Suzhou,Jiangsu,中国,中国,亚太,"No, 113 Xinli Rd, Laixiu Road, lili Town, Wujiang District",https://www.etern-laser.com/,研发,Other,,InP,0.5,6,200,112.5,,,,2024,2023,2024,2024,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,https://www.etern-laser.com/
Texas Instruments - DHC (Dallas Heater Chip) Line,,研发中试工厂,"Texas Instruments 的 DHC (Dallas Heater Chip) Line，位于 Dallas, Texas, 美国。",3610,研发，中试线,In production,Dallas,Texas,美国,美洲,NA,"13536 North Central Expressway, South Building",http://www.ti.com,MEMS,MEMS,"MEMS, MEMS development work; heater-chip solutions for inkjet printer cartriges",MEMS,1,8,2000,2000,17000,,,1999,1998,1999,1999,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.ti.com
Texas Instruments - DMOS 6 300mm GaN Pilot Line,,研发中试工厂,"Texas Instruments 的 DMOS 6 300mm GaN Pilot Line，位于 Dallas, Texas, 美国。",6554,研发，中试线,In production,Dallas,Texas,美国,美洲,NA,13500 North Central Expressway,http://www.ti.com,Discrete/Power,Discrete,GaN for RF and power application,GaN,0.065,12,5000,11250,,,,2024,2023,2024,2024,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.ti.com
TNO - Photonic Chip Pilot Line,,研发中试工厂,"TNO 的 Photonic Chip Pilot Line，位于 Eindhoven, AE, 荷兰。",6705,研发，中试线,Constructing,Eindhoven,AE,荷兰,Europe & Mideast,欧洲,High Tech Campus 1,https://www.tno.nl/en/technology-science/facilities/photonic-chip-pilot-line/?utm_source=chatgpt.com,光电器件/激光器及其他,Opto,InP Photonics,"Photonics, InP",2,6,800,450,,,,2027,2025,2027,2027,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,https://www.tno.nl/en/technology-science/facilities/photonic-chip-pilot-line/?utm_source=chatgpt.com
Toshiba (TDSC) - Kaga R&D building,,研发中试工厂,"Toshiba (TDSC) 的 Kaga R&D building，位于 Nomi, Ishikawa, 日本。",3722,研发,In production,Nomi,Ishikawa,日本,日本,日本,"1-1 Iwauchimachi,",http://www.semicon.toshiba.co.jp/eng/index.html,Discrete/Power,Discrete,R&D for Power semiconductor,GaN,0.35,8,500,500,,,58126,2016,2015,2015,2016,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,http://www.semicon.toshiba.co.jp/eng/index.html
TSMC - Fab 12 Phase 6 (was Vanguard site),,研发中试工厂,"TSMC 的 Fab 12 Phase 6 (was Vanguard site)，位于 Hsinchu, Northern Taiwan, 中国台湾。",3245,研发，中试线,In production,Hsinchu,Northern Taiwan,中国台湾,中国台湾,亚太,"166, Park Avenue 2nd Rd.",www.tsmc.com,代工/研发,Other,Foundry,"CMOS, EUV, Cu, Low-K, SoC, strained Si",0.002,12,8000,18000,,,1669948,2013,2011,2013,2013,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
TSMC - Fab 12 Phase 9 (was R2),,研发中试工厂,"TSMC 的 Fab 12 Phase 9 (was R2)，位于 Hsinchu, 中国台湾。",5087,研发，中试线,On hold,Hsinchu,,中国台湾,中国台湾,亚太,"Kehuan Rd., Baoshan Township,",www.tsmc.com,代工/研发,Other,R&D and Pilot production for 2nm and below technologies,,0.001,12,10000,22500,,,,2029,2021,2029,2029,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
TSMC - Fab 12 Phase 8 (was R1),,研发中试工厂,"TSMC 的 Fab 12 Phase 8 (was R1)，位于 Hsinchu, Northern Taiwan, 中国台湾。",5000,研发，中试线,In production,Hsinchu,Northern Taiwan,中国台湾,中国台湾,亚太,"Kehuan Rd., Baoshan Township,",www.tsmc.com,代工/研发,Other,"GPU, CPU","Forksheet, CFET, 3D transistor",0.0014,12,10000,22500,,,,2022,2019,2022,2022,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
TSMC - Japan Tsukuba 3D IC R&D Center,,研发中试工厂,"TSMC 的 Japan Tsukuba 3D IC R&D Center，位于 Tsukuba, Ibaraki, 日本。",6536,研发,In production,Tsukuba,Ibaraki,日本,日本,日本,"2F, 7D Bldg., West, 16-1 Onogawa, Tsukuba, Ibaraki, 305-8569, Japan",www.tsmc.com,研发,Other,,,0.055,12,1500,3375,,,,2023,2021,2023,2023,/Users/simon/Documents/Simon-OB/本体论/base/半导体/SEMI_WFF_2026_1Q.xlsx,Company Detail,file:///Users/simon/Documents/Simon-OB/%E6%9C%AC%E4%BD%93%E8%AE%BA/base/%E5%8D%8A%E5%AF%BC%E4%BD%93/output/semiconductor_ontology.json
