company_name,metric_name,metric_period,metric_value,currency_or_unit,segment,related_object_type,source_doc,source_sheet,source_date,adopted,notes
"SemiSouth Laboratories, Inc.",discrete_capacity,2026Q4,3000,200mm equivalent wafers/month,分立器件,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 323."
"SemiSouth Laboratories, Inc.",total_capacity,2026Q4,3000,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 323."
Lishan Microelectronics,discrete_capacity,2026Q4,2921.875,200mm equivalent wafers/month,分立器件,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 324."
Lishan Microelectronics,total_capacity,2026Q4,2921.875,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 324."
ISS- Integrated Sensing Systems,mems_capacity,2026Q4,2812.5,200mm equivalent wafers/month,MEMS,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 325."
ISS- Integrated Sensing Systems,total_capacity,2026Q4,2812.5,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 325."
CorEnergy Semiconductor Technology Co. Ltd,discrete_capacity,2026Q4,2812.5,200mm equivalent wafers/month,分立器件,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 326."
CorEnergy Semiconductor Technology Co. Ltd,total_capacity,2026Q4,2812.5,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 326."
Olympus Corporation,mems_capacity,2026Q4,2812.5,200mm equivalent wafers/month,MEMS,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 327."
Olympus Corporation,total_capacity,2026Q4,2812.5,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 327."
Colibrys Sa,mems_capacity,2026Q4,2812.5,200mm equivalent wafers/month,MEMS,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 328."
Colibrys Sa,total_capacity,2026Q4,2812.5,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 328."
High Power Opto Inc.,opto_capacity,2026Q4,2750,200mm equivalent wafers/month,光电器件,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 329."
High Power Opto Inc.,total_capacity,2026Q4,2750,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 329."
Global Power Technology,discrete_capacity,2026Q4,2631.25,200mm equivalent wafers/month,分立器件,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 330."
Global Power Technology,total_capacity,2026Q4,2631.25,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 330."
Nanox,mems_capacity,2026Q4,2500,200mm equivalent wafers/month,MEMS,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 331."
Nanox,total_capacity,2026Q4,2500,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 331."
MACOM,analog_capacity,2026Q4,1250,200mm equivalent wafers/month,模拟,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 332."
MACOM,discrete_capacity,2026Q4,750,200mm equivalent wafers/month,分立器件,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 332."
MACOM,opto_capacity,2026Q4,500,200mm equivalent wafers/month,光电器件,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 332."
MACOM,total_capacity,2026Q4,2500,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 332."
Nanchang Kingsoon,opto_capacity,2026Q4,2500,200mm equivalent wafers/month,光电器件,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 333."
Nanchang Kingsoon,total_capacity,2026Q4,2500,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 333."
Xaar,mems_capacity,2026Q4,2500,200mm equivalent wafers/month,MEMS,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 334."
Xaar,total_capacity,2026Q4,2500,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 334."
"NIKKISO CO., LTD",opto_capacity,2026Q4,2500,200mm equivalent wafers/month,光电器件,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 335."
"NIKKISO CO., LTD",total_capacity,2026Q4,2500,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 335."
Universal Semiconductor Inc (USI),analog_capacity,2026Q4,2500,200mm equivalent wafers/month,模拟,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 336."
Universal Semiconductor Inc (USI),total_capacity,2026Q4,2500,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 336."
Enraytek Optoelectronics Technology,opto_capacity,2026Q4,2500,200mm equivalent wafers/month,光电器件,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 337."
Enraytek Optoelectronics Technology,total_capacity,2026Q4,2500,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 337."
MiQro Innovation Collaborative Centre (C2MI),mems_capacity,2026Q4,2500,200mm equivalent wafers/month,MEMS,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 338."
MiQro Innovation Collaborative Centre (C2MI),total_capacity,2026Q4,2500,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 338."
Institute of Science & Technology,other_capacity,2026Q4,2500,200mm equivalent wafers/month,其他,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 339."
Institute of Science & Technology,total_capacity,2026Q4,2500,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 339."
DenseLight Semiconductors,opto_capacity,2026Q4,2500,200mm equivalent wafers/month,光电器件,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 340."
DenseLight Semiconductors,total_capacity,2026Q4,2500,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 340."
Arima Optoelectronics Corp.,opto_capacity,2026Q4,2500,200mm equivalent wafers/month,光电器件,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 341."
Arima Optoelectronics Corp.,total_capacity,2026Q4,2500,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 341."
"Shanghai PN-Stone Optoelectronics Co.,Ltd.",opto_capacity,2026Q4,2500,200mm equivalent wafers/month,光电器件,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 342."
"Shanghai PN-Stone Optoelectronics Co.,Ltd.",total_capacity,2026Q4,2500,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 342."
Powerex,discrete_capacity,2026Q4,2500,200mm equivalent wafers/month,分立器件,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 343."
Powerex,total_capacity,2026Q4,2500,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 343."
Lumentum,opto_capacity,2026Q4,2383.59375,200mm equivalent wafers/month,光电器件,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 344."
Lumentum,total_capacity,2026Q4,2383.59375,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 344."
Shaanxi Electronic Information Group (SEC),opto_capacity,2026Q4,2250,200mm equivalent wafers/month,光电器件,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 345."
Shaanxi Electronic Information Group (SEC),total_capacity,2026Q4,2250,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 345."
Jiangsu Advanced Memory Semiconductor Corp.,memory_capacity,2026Q4,2250,200mm equivalent wafers/month,存储器,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 346."
Jiangsu Advanced Memory Semiconductor Corp.,total_capacity,2026Q4,2250,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 346."
Cengol Semiconductor (Century Goldray),discrete_capacity,2026Q4,843.75,200mm equivalent wafers/month,分立器件,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 347."
Cengol Semiconductor (Century Goldray),epiwafer_capacity,2026Q4,1406.25,200mm equivalent wafers/month,外延片,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 347."
Cengol Semiconductor (Century Goldray),total_capacity,2026Q4,2250,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 347."
DRIX,discrete_capacity,2026Q4,2250,200mm equivalent wafers/month,分立器件,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 348."
DRIX,total_capacity,2026Q4,2250,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 348."
Perkin Elmer Optoelectronics,discrete_capacity,2026Q4,2250,200mm equivalent wafers/month,分立器件,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 349."
Perkin Elmer Optoelectronics,total_capacity,2026Q4,2250,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 349."
SiCamore Semi,analog_capacity,2026Q4,2175,200mm equivalent wafers/month,模拟,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 350."
SiCamore Semi,total_capacity,2026Q4,2175,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 350."
BAE Systems,analog_capacity,2026Q4,2156.25,200mm equivalent wafers/month,模拟,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 351."
BAE Systems,total_capacity,2026Q4,2156.25,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 351."
LETI,mems_capacity,2026Q4,500,200mm equivalent wafers/month,MEMS,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 352."
LETI,other_capacity,2026Q4,1650,200mm equivalent wafers/month,其他,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 352."
LETI,total_capacity,2026Q4,2150,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 352."
SRI International,mems_capacity,2026Q4,1687.5,200mm equivalent wafers/month,MEMS,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 353."
SRI International,opto_capacity,2026Q4,450,200mm equivalent wafers/month,光电器件,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 353."
SRI International,total_capacity,2026Q4,2137.5,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 353."
Nuova Mistral S.P.A.,discrete_capacity,2026Q4,2109.375,200mm equivalent wafers/month,分立器件,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 354."
Nuova Mistral S.P.A.,total_capacity,2026Q4,2109.375,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 354."
GPD Optoelectronics Corp.,opto_capacity,2026Q4,2109.375,200mm equivalent wafers/month,光电器件,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 355."
GPD Optoelectronics Corp.,total_capacity,2026Q4,2109.375,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 355."
Powerchip Technology Corporation,opto_capacity,2026Q4,2062.5,200mm equivalent wafers/month,光电器件,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 356."
Powerchip Technology Corporation,total_capacity,2026Q4,2062.5,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 356."
LuxtalTek Corporation,opto_capacity,2026Q4,2062.5,200mm equivalent wafers/month,光电器件,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 357."
LuxtalTek Corporation,total_capacity,2026Q4,2062.5,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 357."
Medtronic Microelectronics Center,analog_capacity,2026Q4,2025,200mm equivalent wafers/month,模拟,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 358."
Medtronic Microelectronics Center,total_capacity,2026Q4,2025,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 358."
Guanzhou Compound Innovation Center,other_capacity,2026Q4,2000,200mm equivalent wafers/month,其他,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 359."
Guanzhou Compound Innovation Center,total_capacity,2026Q4,2000,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 359."
IHP GmbH,other_capacity,2026Q4,2000,200mm equivalent wafers/month,其他,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 360."
IHP GmbH,total_capacity,2026Q4,2000,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 360."
Photonic Corporation,opto_capacity,2026Q4,2000,200mm equivalent wafers/month,光电器件,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 361."
Photonic Corporation,total_capacity,2026Q4,2000,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 361."
Origin Electric,discrete_capacity,2026Q4,2000,200mm equivalent wafers/month,分立器件,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 362."
Origin Electric,total_capacity,2026Q4,2000,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 362."
Chengdu HiWafer Semiconductor,analog_capacity,2026Q4,1968.75,200mm equivalent wafers/month,模拟,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 363."
Chengdu HiWafer Semiconductor,total_capacity,2026Q4,1968.75,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 363."
Transys Electronics,discrete_capacity,2026Q4,1953.125,200mm equivalent wafers/month,分立器件,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 364."
Transys Electronics,total_capacity,2026Q4,1953.125,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 364."
Army Research Laboratory (ARL),other_capacity,2026Q4,1953.125,200mm equivalent wafers/month,其他,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 365."
Army Research Laboratory (ARL),total_capacity,2026Q4,1953.125,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 365."
Lockheed Martin,analog_capacity,2026Q4,703.125,200mm equivalent wafers/month,模拟,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 366."
Lockheed Martin,other_capacity,2026Q4,1215.625,200mm equivalent wafers/month,其他,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 366."
Lockheed Martin,total_capacity,2026Q4,1918.75,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 366."
Qinzhou Shenghe Electronic Technology,opto_capacity,2026Q4,1875,200mm equivalent wafers/month,光电器件,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 367."
Qinzhou Shenghe Electronic Technology,total_capacity,2026Q4,1875,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 367."
Guangdong Deli Optoelectronic,opto_capacity,2026Q4,1875,200mm equivalent wafers/month,光电器件,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 368."
Guangdong Deli Optoelectronic,total_capacity,2026Q4,1875,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 368."
Galaxia Photonics,opto_capacity,2026Q4,1875,200mm equivalent wafers/month,光电器件,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 369."
Galaxia Photonics,total_capacity,2026Q4,1875,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 369."
Istok,discrete_capacity,2026Q4,1843.75,200mm equivalent wafers/month,分立器件,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 370."
Istok,total_capacity,2026Q4,1843.75,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 370."
Pure Wafer,other_capacity,2026Q4,1800,200mm equivalent wafers/month,其他,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 371."
Pure Wafer,total_capacity,2026Q4,1800,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 371."
EverBright Photonics,opto_capacity,2026Q4,1687.5,200mm equivalent wafers/month,光电器件,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 372."
EverBright Photonics,total_capacity,2026Q4,1687.5,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 372."
Brightintelligence Technologies,opto_capacity,2026Q4,1687.5,200mm equivalent wafers/month,光电器件,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 373."
Brightintelligence Technologies,total_capacity,2026Q4,1687.5,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 373."
University - NPK Technological Center,discrete_capacity,2026Q4,1687.5,200mm equivalent wafers/month,分立器件,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 374."
University - NPK Technological Center,total_capacity,2026Q4,1687.5,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 374."
Pioneer Micro Technology Corporation,analog_capacity,2026Q4,1687.5,200mm equivalent wafers/month,模拟,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 375."
Pioneer Micro Technology Corporation,total_capacity,2026Q4,1687.5,200mm equivalent wafers/month,总计,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 375."
SRISA (Russian Academy of Sciences),analog_capacity,2026Q4,1687.5,200mm equivalent wafers/month,模拟,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Cap by Product Type 2026,2026-06-17,yes,"Product-type capacity table, row 376."
